Day,Total Passengers,AvgPassengers,TotalTripDistance,AvgTripDistance,TotalFareAmount,AvgFareAmount,TotalExtraAmount,AvgExtraAmount,TotalMTATax,AvgMTATax,TotalTipAmount,AvgTipAmount,TotalTollsAmount,AvgTollsAmount,TotalTotalAmount,AvgTotalAmount,TotalNoOfTrips
2015-12-11 17:00,30295,1.66,39514.12,2.16,225043.68,12.31,18102,0.99,9131,0.5,30141.67,1.65,87,0,287989.65,15.75,"18284	"
2015-12-11 18:00,39234,1.65,50568.42,2.13,284630.19,12,23514,0.99,11843,0.5,39917.79,1.68,97,0,367118.28,15.47,"23724	"
2015-12-11 19:00,41785,1.67,54406.17,2.18,299472.21,11.99,24180.5,0.97,12467.5,0.5,42385.79,1.7,16,0,386012.4,15.46,"24970	"
2015-12-11 20:00,39926,1.68,56626.91,2.38,293629.28,12.35,12017.5,0.51,11871.5,0.5,41023.05,1.73,57,0,365731.43,15.38,"23779	"
2015-12-11 21:00,41709,1.71,61712.75,2.53,301026.79,12.33,12115.5,0.5,12183,0.5,41364.38,1.69,50,0,374063.27,15.32,"24415	"
2015-12-11 22:00,43371,1.72,68844.46,2.72,326551.73,12.92,12540.02,0.5,12613.5,0.5,45483.35,1.8,21,0,404791.5,16.01,"25277	"
2015-12-11 23:00,43037,1.72,72565.3,2.9,334688.77,13.37,12416,0.5,12476.5,0.5,46492.83,1.86,102,0,413685.1,16.52,"25035	"
2015-12-12 0:00,40310,1.72,69624.74,2.97,311116,13.29,11627.5,0.5,11671,0.5,43133.95,1.84,40,0,384611.15,16.43,"23415	"
2015-12-12 1:00,35704,1.69,63570.97,3.02,265620.26,12.61,10454.5,0.5,10489.5,0.5,37549.07,1.78,73,0,330504.93,15.69,"21067	"
2015-12-12 2:00,29679,1.71,53798.18,3.09,215731.8,12.41,8616.5,0.5,8653.5,0.5,30089.88,1.73,70,0,268376.28,15.43,"17388	"
2015-12-12 3:00,20870,1.7,40385.4,3.28,157329.41,12.8,6077,0.49,6114.5,0.5,20197.09,1.64,40,0,193445.3,15.73,"12295	"
2015-12-12 4:00,13497,1.74,28010.48,3.62,104834.47,13.54,3802.5,0.49,3836.5,0.5,12162.78,1.57,82,0.01,127040.25,16.41,"7742	"
2015-12-12 5:00,5849,1.64,15186.62,4.26,54228.29,15.2,1623,0.46,1762.5,0.49,5569,1.56,80,0.02,64332.89,18.04,"3567	"
2015-12-12 6:00,6035,1.53,13714.28,3.49,50001.55,12.71,26.5,0.01,1954.5,0.5,5707.14,1.45,188,0.05,59058.19,15.01,"3935	"
2015-12-12 7:00,10387,1.56,19099.23,2.88,73903.98,11.13,0,0,3312,0.5,8993.88,1.35,66,0.01,88268.16,13.29,"6642	"
2015-12-12 8:00,17178,1.65,24834.62,2.38,104298.5,9.99,2.5,0,5213,0.5,13078.92,1.25,64,0.01,125788.92,12.05,"10440	"
2015-12-12 9:00,25791,1.69,34194.71,2.24,152404.1,9.97,2,0,7635.5,0.5,18895.05,1.24,71,0,183591.65,12.01,"15284	"
2015-12-12 10:00,33011,1.71,40741.75,2.11,190860.62,9.87,4,0,9651,0.5,23729.43,1.23,98,0.01,230142.05,11.9,"19333	"
2015-12-12 11:00,36768,1.72,44755.83,2.1,222260.19,10.41,3,0,10664,0.5,27245.47,1.28,31,0,266608.06,12.49,"21353	"
2015-12-12 12:00,40140,1.73,48375.93,2.09,248429.51,10.71,5.5,0,11579.5,0.5,30175.47,1.3,132,0.01,297278.68,12.82,"23191	"
2015-12-12 13:00,41647,1.77,49050.87,2.08,262761.15,11.15,7.5,0,11769.5,0.5,31047.88,1.32,82,0,312737.53,13.27,"23568	"
2015-12-12 14:00,39766,1.75,47685.38,2.1,257317.54,11.35,9,0,11319.5,0.5,30600.21,1.35,110,0,306159.05,13.5,"22676	"
2015-12-12 15:00,37176,1.76,44504.79,2.1,247417.98,11.69,16.5,0,10566.5,0.5,28574.97,1.35,344,0.02,293269.75,13.85,"21170	"
2015-12-12 16:00,29811,1.73,36994.22,2.15,209811.54,12.19,64,0,8590,0.5,23682.07,1.38,126,0.01,247437.31,14.37,"17216	"
2015-12-12 17:00,33339,1.72,43153.77,2.23,247439.26,12.79,64,0,9659.5,0.5,28884.77,1.49,173,0.01,292025.53,15.09,"19351	"
2015-12-12 18:00,39841,1.74,48647.15,2.13,291717.9,12.77,83,0,11407,0.5,35963.76,1.57,35,0,346060.46,15.15,"22848	"
2015-12-12 19:00,40318,1.74,51079.7,2.21,306722.06,13.25,643,0.03,11559.5,0.5,38082.74,1.64,130,0.01,364082.3,15.73,"23152	"
2015-12-12 20:00,36874,1.74,47066.24,2.22,273931.31,12.94,10337.5,0.49,10562,0.5,35038.48,1.65,51,0,336270.69,15.88,"21173	"
2015-12-12 21:00,36796,1.74,50009.27,2.37,275538.82,13.04,10487.5,0.5,10549.5,0.5,34683.48,1.64,26,0,337625.5,15.97,"21138	"
2015-12-12 22:00,40014,1.76,57536.58,2.53,304534.45,13.38,11291.5,0.5,11354,0.5,38914.65,1.71,23,0,372943.5,16.39,"22758	"
2015-12-12 23:00,40114,1.74,61354.42,2.67,313473.08,13.63,11424,0.5,11471,0.5,41537.92,1.81,32,0,384834.1,16.74,"22995	"
2015-12-13 0:00,39113,1.74,63744.85,2.84,297274.73,13.23,11175.5,0.5,11209.5,0.5,40421.09,1.8,10,0,366833.02,16.32,"22477	"
2015-12-13 1:00,38418,1.72,66880.41,2.99,281177.77,12.59,11097.52,0.5,11133,0.5,38296.82,1.71,52,0,348455.21,15.6,"22333	"
2015-12-13 2:00,31684,1.73,57361.83,3.13,228673.52,12.49,9079,0.5,9117.5,0.5,31044.23,1.7,31,0,283438.85,15.48,"18313	"
2015-12-13 3:00,23372,1.71,44542.14,3.26,172828.52,12.65,6765.5,0.5,6792.5,0.5,22614.16,1.66,64,0,213161.48,15.6,"13662	"
2015-12-13 4:00,14718,1.7,31312.86,3.61,117474.25,13.56,4252,0.49,4287.5,0.49,13288.51,1.53,120,0.01,142019.36,16.39,"8665	"
2015-12-13 5:00,6216,1.66,14986.62,3.99,53643.86,14.3,1742,0.46,1859,0.5,5513.73,1.47,113,0.03,63997.19,17.06,"3752	"
2015-12-13 6:00,5575,1.53,13866.77,3.81,49762.07,13.69,28.5,0.01,1803,0.5,5146,1.42,78,0.02,57907.77,15.93,"3635	"
2015-12-13 7:00,8070,1.58,16390.37,3.21,61066.11,11.96,0.5,0,2531.5,0.5,7187,1.41,152,0.03,72468.91,14.19,"5107	"
2015-12-13 8:00,13572,1.65,21449.03,2.61,86809.96,10.56,0.5,0,4091.5,0.5,10084.85,1.23,168,0.02,103620.81,12.6,"8222	"
2015-12-13 9:00,21126,1.7,29284.44,2.35,123796.94,9.94,1,0,6209,0.5,14678.35,1.18,160,0.01,148580.29,11.93,"12455	"
2015-12-13 10:00,29502,1.71,38541.4,2.24,171679.01,9.98,2,0,8585.5,0.5,20920.04,1.22,129,0.01,206476.75,12,"17206	"
2015-12-13 11:00,33814,1.74,43131.32,2.22,201130.86,10.34,3.5,0,9707,0.5,24724.81,1.27,178,0.01,241581.27,12.41,"19459	"
2015-12-13 12:00,35058,1.73,44660.44,2.2,217048.01,10.71,2.5,0,10109,0.5,26999.7,1.33,196,0.01,260435.01,12.85,"20271	"
2015-12-13 13:00,33874,1.74,43196.73,2.22,214943.24,11.04,8,0,9717.5,0.5,25959.28,1.33,230,0.01,256699.62,13.18,"19473	"
2015-12-13 14:00,33872,1.76,44347.29,2.3,226917.9,11.76,5,0,9620.5,0.5,27252.06,1.41,387,0.02,269967.66,14,"19288	"
2015-12-13 15:00,31512,1.74,42073.62,2.32,218341.81,12.06,12,0,9017.5,0.5,26072.74,1.44,465,0.03,259337.65,14.33,"18103	"
2015-12-13 16:00,26997,1.74,37138.93,2.4,194826.3,12.58,41.5,0,7715,0.5,23794.77,1.54,316,0.02,231338.17,14.94,"15484	"
2015-12-13 17:00,27812,1.74,38684.09,2.42,206739.13,12.92,44,0,7973.5,0.5,25144.83,1.57,300,0.02,245001.46,15.31,"16001	"
2015-12-13 18:00,30071,1.73,40961.37,2.36,218459.8,12.59,64,0,8655.5,0.5,27133.45,1.56,104,0.01,259620.55,14.96,"17349	"
2015-12-13 19:00,30273,1.73,41178.93,2.36,208905.77,11.96,458.5,0.03,8717.5,0.5,27074.38,1.55,66,0,250462.25,14.34,"17469	"
2015-12-13 20:00,27393,1.71,41896.41,2.62,191630.86,11.98,7775,0.49,7981.5,0.5,25742.67,1.61,40,0,237967.03,14.88,"15992	"
2015-12-13 21:00,26916,1.7,43176.15,2.73,181957.42,11.49,7826.5,0.49,7900.5,0.5,24127.73,1.52,27,0,226589.05,14.31,"15835	"
2015-12-13 22:00,22963,1.68,40705.29,2.98,161635.11,11.84,6741,0.49,6814.5,0.5,21928.1,1.61,91,0.01,201306.01,14.74,"13657	"
2015-12-13 23:00,17676,1.66,35131.06,3.3,133431.66,12.52,5239.5,0.49,5310.5,0.5,17091.51,1.6,8,0,164276.17,15.42,"10654	"
2015-12-14 0:00,11544,1.64,23733.9,3.37,88687.4,12.61,3465.5,0.49,3499.5,0.5,10880.12,1.55,8,0,108650.12,15.44,"7035	"
2015-12-14 1:00,6843,1.64,14704,3.51,53922.61,12.88,2062.5,0.49,2083.5,0.5,5884.78,1.41,5,0,65213.89,15.58,"4185	"
2015-12-14 2:00,4606,1.6,10664.8,3.71,38267.8,13.32,1421,0.49,1433,0.5,4165.7,1.45,15,0.01,46164.4,16.06,"2874	"
2015-12-14 3:00,3481,1.62,8252.51,3.83,29763.83,13.82,1051.5,0.49,1066,0.5,2816.86,1.31,109,0.05,35453.09,16.47,"2153	"
2015-12-14 4:00,3499,1.63,8683.57,4.05,30307.53,14.12,1037,0.48,1064.5,0.5,3172.53,1.48,82,0.04,36307.06,16.92,"2146	"
2015-12-14 5:00,5398,1.57,11756.96,3.43,43159.64,12.58,1532,0.45,1707,0.5,5333.64,1.55,78,0.02,52838.98,15.4,"3432	"
2015-12-14 6:00,15325,1.55,24562.98,2.48,100449.09,10.16,51.5,0.01,4928,0.5,13080.03,1.32,280,0.03,121755.02,12.31,"9891	"
2015-12-14 7:00,27232,1.58,38216.36,2.22,177351.04,10.29,6,0,8607.5,0.5,24009.7,1.39,122,0.01,215265.24,12.49,"17233	"
2015-12-14 8:00,31244,1.6,40872.84,2.09,209697.22,10.75,2.5,0,9747.5,0.5,29789.31,1.53,100,0.01,255189.83,13.08,"19514	"
2015-12-14 9:00,27970,1.6,34660.17,1.98,187984.5,10.72,3,0,8754.5,0.5,25723.64,1.47,131,0.01,227855.04,13,"17530	"
2015-12-14 10:00,24969,1.62,31567.8,2.05,167206.44,10.85,6,0,7688.5,0.5,21376.09,1.39,199,0.01,201097.23,13.05,"15407	"
2015-12-14 11:00,25569,1.63,31800.53,2.03,170211.76,10.86,8,0,7828,0.5,21290.59,1.36,147,0.01,204189.05,13.02,"15680	"
2015-12-14 12:00,26848,1.64,32920.38,2.01,177267.16,10.8,7.5,0,8189.5,0.5,21991.3,1.34,192,0.01,212570.26,12.95,"16413	"
2015-12-14 13:00,26347,1.64,33478.27,2.08,172987.89,10.76,11.5,0,8021,0.5,21214.25,1.32,193,0.01,207247.44,12.9,"16070	"
2015-12-14 14:00,27678,1.62,36891.39,2.16,188158,11.01,12,0,8517,0.5,23370.04,1.37,210,0.01,225390.44,13.19,"17082	"
2015-12-14 15:00,27787,1.64,35349.88,2.08,185244.73,10.92,812,0.05,8460,0.5,22674.93,1.34,298,0.02,222578.86,13.12,"16967	"
2015-12-14 16:00,25043,1.64,32441.66,2.13,167540.05,10.98,14785,0.97,7606.5,0.5,22562.91,1.48,191,0.01,217260.46,14.24,"15252	"
2015-12-14 17:00,30465,1.64,38956.35,2.09,203677.96,10.94,18409.5,0.99,9284.5,0.5,28545.11,1.53,32,0,265531.17,14.27,"18610	"
2015-12-14 18:00,38540,1.62,48534.41,2.04,253364.07,10.67,23564,0.99,11852,0.5,36850.68,1.55,89,0,332840.25,14.02,"23738	"
2015-12-14 19:00,45053,1.65,55763.89,2.04,279257.26,10.21,26517.5,0.97,13661.5,0.5,42218.54,1.54,624,0.02,370485.3,13.54,"27355	"
2015-12-14 20:00,38456,1.64,56301.25,2.4,254263.64,10.85,11875.23,0.51,11697,0.5,37900.21,1.62,137,0.01,322902.38,13.78,"23439	"
2015-12-14 21:00,36822,1.65,59530.42,2.67,251862.98,11.28,11074,0.5,11135,0.5,38452.89,1.72,36,0,319256.57,14.3,"22324	"
2015-12-14 22:00,33199,1.66,57052.34,2.86,233019.35,11.67,9885,0.5,9955.5,0.5,35323.22,1.77,43,0,294214.67,14.74,"19967	"
2015-12-14 23:00,23454,1.65,46280.3,3.26,178182.19,12.55,6999.5,0.49,7073.5,0.5,26205.66,1.85,125,0.01,222843.75,15.7,"14193	"
2015-12-15 0:00,14954,1.67,31164.19,3.47,116668.2,12.99,4420.8,0.49,4465,0.5,16584.71,1.85,0,0,144830.01,16.13,"8979	"
2015-12-15 1:00,8765,1.61,19506.61,3.59,72295.55,13.31,2664,0.49,2698.5,0.5,9613.04,1.77,23,0,88923.39,16.37,"5433	"
2015-12-15 2:00,5531,1.63,11358.23,3.34,42448.53,12.5,1677.5,0.49,1688,0.5,5217.9,1.54,18,0.01,52068.43,15.33,"3396	"
2015-12-15 3:00,3382,1.61,7639.77,3.63,27990.96,13.32,1032.5,0.49,1041.5,0.5,2905.73,1.38,22,0.01,33622.99,16,"2102	"
2015-12-15 4:00,3384,1.62,8019.87,3.85,28761.01,13.81,1015.5,0.49,1035.5,0.5,2855.97,1.37,34,0.02,34326.58,16.48,"2083	"
2015-12-15 5:00,5374,1.55,11438.82,3.3,41877.6,12.07,1548.5,0.45,1727,0.5,5385.53,1.55,92,0.03,51670.83,14.89,"3470	"
2015-12-15 6:00,15041,1.52,23437.8,2.36,97601.01,9.84,64,0.01,4946,0.5,12934.91,1.3,169,0.02,118689.12,11.97,"9919	"
2015-12-15 7:00,29023,1.59,40134.89,2.2,187440.01,10.28,6,0,9102,0.5,26238.57,1.44,41,0,228295.08,12.52,"18228	"
